$GPGGA,000235,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*41

$GPGGA,000236,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*42

$GPGGA,000237,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*43

$GPGGA,000238,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4C

$GPGGA,000239,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4D

$GPGGA,000240,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*43

$GPGGA,000241,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*42

$GPGGA,000242,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*41

$GPGGA,000243,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*40

$GPGGA,000244,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*47

$GPGGA,000245,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*46

$GPGGA,000246,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*45

$GPGGA,000247,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*44

$GPGGA,000248,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4B

$GPGGA,000249,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4A

$GPGGA,000250,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*42

$GPGGA,000251,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*43

$GPGGA,000252,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*40

$GPGGA,000253,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*41

$GPGGA,000254,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*46

$GPGGA,000255,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*47

$GPGGA,000256,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*44

$GPGGA,000257,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*45

$GPGGA,000258,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4A

$GPGGA,000259,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4B

$GPGGA,000300,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*46

$GPGGA,000301,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*47

$GPGGA,000302,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*44

$GPGGA,000303,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*45

$GPGGA,000304,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*42

$GPGGA,000305,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*43

$GPGGA,000306,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*40

$GPGGA,000307,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*41

$GPGGA,000308,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4E

$GPGGA,000309,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4F

$GPGGA,000310,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*47

$GPGGA,000311,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*46

$GPGGA,000312,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*45

$GPGGA,000313,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*44

$GPGGA,000314,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*43

$GPGGA,000315,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*42

$GPGGA,000316,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*41

$GPGGA,000317,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*40

$GPGGA,000318,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4F

$GPGGA,000319,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*4E

$GPGGA,000320,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*44

$GPGGA,000321,3128.00000,N,12118.00000,E,3,10,0.87,39.46,M,10.54,M,,*45

